inv_id,art_code,quantity,expiration_date,batch_id
2940,Y111255333,10,2025-07-04,2448
2941,Y11130752,125,2025-05-21,2449
2942,Y11130752,511,2025-06-04,2450
2943,Y11130752,584,2025-07-17,2451
2944,Y11130752,1000,2025-07-23,2452
2945,Y11130752,1000,2025-07-23,2452
2946,Y11130752,151,2025-07-23,2452
2947,Y11130752,1000,2025-07-16,2453
2948,Y11130752,161,2025-07-16,2453
2949,Y11130812,210,2025-06-07,2454
2950,Y11130812,198,2025-07-08,2455
2951,Y111342713,145,2025-05-19,2456
2952,Y111342713,345,2025-06-17,2457
2953,Y111342713,83,2025-06-10,2458
2954,Y111342713,601,2025-06-26,2459
2955,Y111342713,53,2025-06-21,2460
2956,Y603175,1000,2025-06-02,2461
2957,Y603175,345,2025-06-02,2461
2958,Y603175,1000,2025-05-29,2462
2959,Y603175,586,2025-05-29,2462
2960,Y603175,1000,2025-05-30,2463
2961,Y603175,1000,2025-05-30,2463
2962,Y603175,1000,2025-05-30,2463
2963,Y603175,251,2025-05-30,2463
2964,Y603175,1000,2025-07-08,2464
2965,Y603175,317,2025-07-08,2464
2966,Y603175,1000,2025-06-13,2465
2967,Y603175,1000,2025-06-13,2465
2968,Y603175,1000,2025-06-13,2465
2969,Y603175,1000,2025-06-13,2465
2970,Y603175,1000,2025-06-13,2465
2971,Y603175,299,2025-06-13,2465
2972,Y603175,1000,2025-07-13,2466
2973,Y603175,1000,2025-07-13,2466
2974,Y603175,1000,2025-07-13,2466
2975,Y603175,1000,2025-07-13,2466
2976,Y603175,142,2025-07-13,2466
2977,Y817025,10,2025-05-24,2467
2978,Y817025,273,2025-06-08,2468
2979,Y817025,478,2025-09-04,2469
2980,Y817035,67,2026-02-25,2470
2981,Y817035,16,2025-11-12,2471
2982,Y817035,156,2025-08-03,2472
2983,Y817035,47,2025-07-20,2473
2984,Y819302,47,2025-05-12,2474
2985,Y819302,59,2025-05-28,2475
2986,Y819302,29,2025-06-04,2476
2987,Y819302,797,2025-06-07,2477
2988,Y820265,10,2025-07-25,2478
2989,Y820265,57,2025-08-11,2479
2990,Y820265,10,2025-08-23,2480
2991,Y834192,18,2025-05-23,2481
2992,Y834192,249,2025-05-20,2482
2993,Y834192,467,2025-06-14,2483
2994,Y834192,263,2025-06-19,2484
2995,Y834412,208,2025-05-22,2485
2996,Y834412,242,2025-06-06,2486
2997,Y834412,10,2025-06-23,2487
2998,Y844142,1000,2025-05-28,2488
2999,Y844142,665,2025-05-28,2488
3000,Y844142,1000,2025-06-08,2489
3001,Y844142,1000,2025-06-08,2489
3002,Y844142,1000,2025-06-08,2489
3003,Y844142,382,2025-06-08,2489
3004,Y844142,1000,2025-06-05,2490
3005,Y844142,1000,2025-06-05,2490
3006,Y844142,1000,2025-06-05,2490
3007,Y844142,1000,2025-06-05,2490
3008,Y844142,204,2025-06-05,2490
3009,Y844142,1000,2025-06-18,2491
3010,Y844142,1000,2025-06-18,2491
3011,Y844142,1000,2025-06-18,2491
3012,Y844142,1000,2025-06-18,2491
3013,Y844142,1000,2025-06-18,2491
3014,Y844142,1000,2025-06-18,2491
3015,Y844142,1000,2025-06-18,2491
3016,Y844142,1000,2025-06-18,2491
3017,Y844142,296,2025-06-18,2491
3018,Y844142,1000,2025-06-21,2492
3019,Y844142,1000,2025-06-21,2492
3020,Y844142,1000,2025-06-21,2492
3021,Y844142,1000,2025-06-21,2492
3022,Y844142,741,2025-06-21,2492
3023,Y844142,804,2025-07-01,2493
3024,YP62643,1000,2025-06-01,2494
3025,YP62643,1000,2025-06-01,2494
3026,YP62643,1000,2025-06-01,2494
3027,YP62643,1000,2025-06-01,2494
3028,YP62643,1000,2025-06-01,2494
3029,YP62643,1000,2025-06-01,2494
3030,YP62643,491,2025-06-01,2494
3031,YP62643,1000,2025-06-06,2495
3032,YP62643,1000,2025-06-06,2495
3033,YP62643,1000,2025-06-06,2495
3034,YP62643,298,2025-06-06,2495
3035,YP62643,1000,2025-06-16,2496
3036,YP62643,1000,2025-06-16,2496
3037,YP62643,1000,2025-06-16,2496
3038,YP62643,1000,2025-06-16,2496
3039,YP62643,1000,2025-06-16,2496
3040,YP62643,240,2025-06-16,2496
3041,YP62643,1000,2025-06-28,2497
3042,YP62643,1000,2025-06-28,2497
3043,YP62643,1000,2025-06-28,2497
3044,YP62643,1000,2025-06-28,2497
3045,YP62643,1000,2025-06-28,2497
3046,YP62643,1000,2025-06-28,2497
3047,YP62643,1000,2025-06-28,2497
3048,YP62643,198,2025-06-28,2497
3049,YP62643,1000,2025-07-04,2498
3050,YP62643,1000,2025-07-04,2498
3051,YP62643,1000,2025-07-04,2498
3052,YP62643,1000,2025-07-04,2498
3053,YP62643,221,2025-07-04,2498
3054,YP62643,1000,2025-07-08,2499
3055,YP62643,1000,2025-07-08,2499
3056,YP62643,1000,2025-07-08,2499
3057,YP62643,180,2025-07-08,2499
3058,YP62653,295,2025-05-18,2500
3059,YP62653,1000,2025-05-27,2501
3060,YP62653,431,2025-05-27,2501
3061,YP62653,188,2025-06-02,2502
3062,YP62653,1000,2025-06-13,2503
3063,YP62653,282,2025-06-13,2503
3064,YP62653,1000,2025-07-02,2504
3065,YP62653,436,2025-07-02,2504
3066,YP62653,1000,2025-07-02,2505
3067,YP62653,1000,2025-07-02,2505
3068,YP62653,708,2025-07-02,2505
3069,YP62663,1000,2025-05-22,2506
3070,YP62663,1000,2025-05-22,2506
3071,YP62663,54,2025-05-22,2506
3072,YP62663,1000,2025-07-02,2507
3073,YP62663,1000,2025-07-02,2507
3074,YP62663,1000,2025-07-02,2507
3075,YP62663,781,2025-07-02,2507
3076,YP62663,1000,2025-06-05,2508
3077,YP62663,664,2025-06-05,2508
3078,YP62663,1000,2025-06-28,2509
3079,YP62663,312,2025-06-28,2509
3080,YP62663,1000,2025-06-15,2510
3081,YP62663,641,2025-06-15,2510
3082,YP62663,846,2025-06-26,2511
3083,YP63353,96,2025-05-11,2512
3084,YP63353,138,2025-05-22,2513
3085,YP63353,102,2025-05-30,2514
3086,YP63353,104,2025-06-16,2515
3087,Ya0125,1000,2025-06-13,2516
3088,Ya0125,1000,2025-06-13,2516
3089,Ya0125,947,2025-06-13,2516
3090,Ya0125,367,2025-06-12,2517
3091,Ya0125,1000,2025-08-27,2518
3092,Ya0125,946,2025-08-27,2518
3093,Ya0125,395,2025-08-22,2519
3094,Ya0125,1000,2025-06-22,2520
3095,Ya0125,625,2025-06-22,2520
3096,Ya0125,928,2025-08-06,2521
3097,Ya0215,432,2025-07-30,2522
3098,Ya0215,479,2025-07-05,2523
3099,Ya0215,258,2025-07-21,2524
3100,Ya0215,179,2025-08-03,2525
3101,Ya0215,779,2025-08-06,2526
3102,Ya0215,899,2025-09-01,2527
3103,Ya03653,751,2025-06-28,2528
3104,Ya03653,1000,2025-07-15,2529
3105,Ya03653,498,2025-07-15,2529
3106,Ya0723,64,2025-05-10,2530
3107,Ya0723,10,2025-05-20,2531
3108,Ya0723,22,2025-05-21,2532
3109,Ya0723,513,2025-06-16,2533
3110,Ya0723,228,2025-06-23,2534
3111,Ya1352,1000,2025-05-31,2535
3112,Ya1352,294,2025-05-31,2535
3113,Ya1352,62,2025-06-08,2536
3114,Ya1352,12,2025-06-16,2537
3115,Ya1412,126,2025-06-16,2538
3116,Ya1412,43,2025-06-22,2539
3117,Ya1412,419,2025-06-22,2540
3118,Ya1412,279,2025-06-18,2541
3119,Ya1412,596,2025-07-05,2542
3120,Ya4645,30,2025-09-22,2543
3121,Ya4645,919,2025-07-07,2544
3122,Ya4645,503,2025-09-12,2545
3123,Ya4645,64,2025-07-14,2546
3124,Ya4645,125,2025-11-30,2547
3125,Ya4685,1000,2025-06-02,2548
3126,Ya4685,325,2025-06-02,2548
3127,Ya4685,1000,2025-06-08,2549
3128,Ya4685,1000,2025-06-08,2549
3129,Ya4685,130,2025-06-08,2549
3130,Ya4685,1000,2025-07-06,2550
3131,Ya4685,477,2025-07-06,2550
3132,Ya4685,759,2025-06-19,2551
3133,Ya4685,260,2025-09-08,2552
3134,Ya4685,500,2025-09-17,2553
3135,Yb53175,267,2025-08-26,2554
3136,Yb53175,518,2025-08-16,2555
3137,Yb55385,283,2025-06-07,2556
3138,Yb55385,140,2025-05-26,2557
3139,Yb55385,277,2025-06-18,2558
3140,Yb55385,128,2025-07-25,2559
3141,Yb55385,826,2025-07-22,2560
3142,Yb58723,60,2025-05-22,2561
3143,Yb58723,848,2025-06-01,2562
3144,Yb58723,27,2025-06-20,2563
3145,Yb58723,324,2025-06-23,2564
3146,Yb58733,627,2025-06-15,2565
3147,Yb58733,10,2025-07-07,2566
3148,Yb58733,94,2025-06-30,2567
